id,listing_url,last_scraped,source,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9501054,https://www.airbnb.com/rooms/9501054,2024-03-11,city scrape,Spacious suite with full bath by Capital  Center,"The place is located in the Historic Mansion neighborhood . It""s  a great mix of people , close to everything there is to see and do in downtown Albany. Walk to the Governors Mansion, The new Capital Center Convention Center, The Times Union Center for entertainment , and all sorts of culinary delights. Plenty of brew pubs and Italian restaurants",https://a0.muscache.com/pictures/45153167-d704-48ed-9320-ab2f139bd352.jpg,29288920,https://www.airbnb.com/users/show/29288920,Gregg,2015-03-13,"Albany, NY",I am an Albany native .I have lived in Ireland and had a B & B in Tramore County Waterford back in the early nineties. While doing so we met a lot of wonderful people. I have been in the real estate business for over 30 years . I believe in keeping the mind and body fit. I am easy going and love a good laugh. ,within an hour,100%,99%,f,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_x_medium,,2,4,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",SECOND WARD,42.64734,-73.75851,Private room in rental unit,Private room,2,1.0,1 private bath,1,2,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Essentials"", ""Free street parking"", ""Portable fans"", ""Dishes and silverware"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Lockbox"", ""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Backyard"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Window AC unit"", ""Coffee maker"", ""Private entrance"", ""Refrigerator"", ""TV with standard cable"", ""Long term stays allowed"", ""Bed linens"", ""Laundromat nearby""]",$61.00,2,365,1,2,1125,1125,1.4,1125.0,t,23,46,51,138,2024-03-11,370,39,5,2016-02-02,2024-03-07,4.53,4.7,4.49,4.82,4.85,4.75,4.65,f,2,1,1,0,3.75
10768745,https://www.airbnb.com/rooms/10768745,2024-03-11,city scrape,Alb hospital area studio bath wifi. (Red),,https://a0.muscache.com/pictures/8694ad4b-98f9-4895-8e3d-20830edd7ab4.jpg,5691268,https://www.airbnb.com/users/show/5691268,Elizabeth,2013-03-30,"Albany, NY",I'm Irish living in Albany NY.  I have 3 grown up kids.  I have 2 chihuauas    I am visiting Toronto to meet my sister and nephew who are visiting from Ireland.  Don't smoke or drink just love my dogs!,within an hour,100%,88%,f,https://a0.muscache.com/im/pictures/user/d34e69f3-8c6e-48e7-b3f5-c2d42939675a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d34e69f3-8c6e-48e7-b3f5-c2d42939675a.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,FOURTEENTH WARD,42.66078,-73.80553,Entire home,Entire home/apt,1,1.0,1 bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Dishes and silverware"", ""Single level home"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Free parking on premises"", ""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hangers"", ""Shampoo"", ""Window AC unit"", ""Oven"", ""Coffee maker"", ""Refrigerator"", ""Patio or balcony"", ""TV with standard cable"", ""Ethernet connection"", ""Bed linens""]",$50.00,1,1125,1,1,1125,1125,1.0,1125.0,t,8,11,26,112,2024-03-11,631,98,6,2016-02-05,2024-02-29,4.81,4.88,4.77,4.93,4.87,4.92,4.9,f,2,2,0,0,6.40
11253948,https://www.airbnb.com/rooms/11253948,2024-03-11,city scrape,/Fire Place Bungalow\ 1917 SUNY Eagle 6Beds 2Baths,"The super convenient area is one of the big selling points for this house.   <br /><br />On the South side of Western we have in order from East to West:<br />V Salon, All Saints Catholic Church, CVS, Dragon City Restaurant, Torino Pizza & Pasta, Mani de Leo Hair Salon, Fiorello Bakery & Deli, Courtney's Salon, DC's Pizza, Maggie's Sports Bar & Cafe, Roman Jewels, Pixie Hair Salon, Barcelona Restaurant-Wine Bar, KeyBank, CityLine Bar and Grill, Escape Smoke Shop, Best Western Hotel, Casa Real Mexican Restaurant, Days Inn, Dunkin Donuts, Across the Street Pub and Restaurant, Starbucks.<br /><br />On the North side of Western we have in order from East to West:<br />Sunoco Gas, University Plaza (Rite Aid, PizzaHut, DiBella's Subs, Boston Market, Wine & Liquor, Uncommon Grounds Coffee & Bagels, Pet Supplies Plus, Subway, Mobile Gas, Mobile Mart), University of Albany, Miami Sun Tanning.<br /><br />Best Western Hotel and a Days Inn are less than a 7min walk from the house so any additional",https://a0.muscache.com/pictures/f0e43651-0834-4cbd-9d7d-72ef465a316d.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,42.67567,-73.82438,Entire place,Entire home/apt,10,2.0,2 baths,3,6,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""65\"" HDTV with Roku, premium cable, Amazon Prime Video, standard cable, Apple TV, Netflix, Hulu"", ""Essentials"", ""Cooking basics"", ""Wine glasses"", ""Fire pit"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""Dishes and silverware"", ""Room-darkening shades"", ""Rice maker"", ""Hair dryer"", ""Coffee"", ""Outdoor dining area"", ""Outlet covers"", ""Safe"", ""High chair"", ""Indoor fireplace: gas"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Stainless steel oven"", ""Heating"", ""Sun loungers"", ""Self check-in"", ""Dedicated workspace"", ""Blender"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Hot water kettle"", ""Baby safety gates"", ""Dining table"", ""Freezer"", ""Hot water"", ""Clothing storage: walk-in closet and wardrobe"", ""Carbon monoxide alarm"", ""GE stainless steel gas stove"", ""Kitchen"", ""Baby bath"", ""Toaster"", ""Hangers"", ""Books and reading material"", ""Cleaning available during stay"", ""Dishwasher"", ""Shampoo"", ""Garden view"", ""Babysitter recommendations"", ""Window AC unit"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Body soap"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Coffee maker"", ""Private patio or balcony"", ""Conditioner"", ""Crib"", ""Security cameras on property"", ""Pets allowed"", ""Baking sheet"", ""Keypad"", ""Private entrance"", ""Sonos sound system with Bluetooth and aux"", ""Refrigerator"", ""Bathtub"", ""Private backyard \u2013 Not fully fenced"", ""Barbecue utensils"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Game console"", ""Bed linens"", ""BBQ grill"", ""Laundromat nearby""]",$243.00,1,1124,1,2,1124,1124,1.3,1124.0,t,0,0,0,0,2024-03-11,145,23,1,2016-05-29,2024-02-25,4.95,4.94,4.97,4.99,4.95,4.95,4.85,f,9,9,0,0,1.53
11639446,https://www.airbnb.com/rooms/11639446,2024-03-11,city scrape,$55twin($30 foreign student)FreeBF Noa/c no smoke,One block away to unique organic honest weigh Co Op<br />One block away to shop rite<br />One block away to Central Avenue<br />Street parking,https://a0.muscache.com/pictures/1129f67c-dfb2-4a2c-bb1d-914a3245d600.jpg,61700428,https://www.airbnb.com/users/show/61700428,Adam,2016-03-05,"Albany, NY","Guest's satisfaction and happiness is much more important than money!
顾客的满意远比赚钱重要!我的初衷是帮助更多的人､服务更多的人~
We provide emotional comfort more than physically comfortable
我们提供的情感舒适度超过身体舒适度.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/fcc2b09f-611c-457c-828b-43336a05dfae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcc2b09f-611c-457c-828b-43336a05dfae.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Albany, New York, United States",ELEVENTH WARD,42.67583,-73.78297,Private room in home,Private room,1,1.5,1.5 shared baths,0,0,"[""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Safe"", ""Heating"", ""First aid kit"", ""Wifi"", ""Gas stove"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Host greets you"", ""Oven"", ""Clothing storage: closet"", ""Conditioner"", ""Breakfast"", ""Refrigerator"", ""Long term stays allowed"", ""Free washer \u2013 In building""]",$55.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,363,2024-03-11,231,16,2,2016-05-31,2024-02-29,4.81,4.87,4.37,4.94,4.96,4.52,4.87,f,2,0,2,0,2.44
12284708,https://www.airbnb.com/rooms/12284708,2024-03-10,city scrape,"Well Lit Modern Room, Perfect Location Albany","BBQ spot directly across from house.<br />Convenience store with everything you would need at corner, next to BBQ spot.",https://a0.muscache.com/pictures/0adcd911-d1ad-4faf-af01-749343697b5d.jpg,36438637,https://www.airbnb.com/users/show/36438637,Chad,2015-06-22,"Albany, NY",,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,42.65912,-73.78349,Private room in home,Private room,2,1.0,1 shared bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Dedicated workspace"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Blender"", ""Free driveway parking on premises"", ""Luggage dropoff allowed"", ""First aid kit"", ""Wifi"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Central heating"", ""Window AC unit"", ""Shared backyard \u2013 Fully fenced"", ""Oven"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""TV with standard cable"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens""]",$45.00,10,365,10,10,1125,1125,10.0,1125.0,t,0,0,7,282,2024-03-10,61,0,0,2016-05-23,2019-10-26,4.61,4.75,4.46,4.86,4.81,4.73,4.68,t,4,0,4,0,0.64
12799126,https://www.airbnb.com/rooms/12799126,2024-03-11,city scrape,Private Room in the Hearth of the Albany,"It's perfect location for any kind of events, there are bars around house,restaurants, market right next to us, bus stop and moreover",https://a0.muscache.com/pictures/3e656127-d8e2-4743-a405-1b91d81c4dc7.jpg,69729286,https://www.airbnb.com/users/show/69729286,Musab,2016-05-01,"Albany, NY",,within an hour,100%,83%,t,https://a0.muscache.com/im/pictures/user/5507d01f-fe58-4066-9900-5de519b5dfd6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5507d01f-fe58-4066-9900-5de519b5dfd6.jpg?aki_policy=profile_x_medium,Capitol Hill,2,2,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,42.65154,-73.76867,Private room in rental unit,Private room,1,1.0,1 shared bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Single level home"", ""Hair dryer"", ""Dryer"", ""HDTV with Netflix"", ""Heating"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Wifi"", ""Washer"", ""Hot water kettle"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Window AC unit"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""Clothing storage: closet"", ""Refrigerator"", ""Bathtub"", ""Barbecue utensils"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens"", ""Laundromat nearby""]",$50.00,5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,364,2024-03-11,28,7,0,2020-08-23,2024-02-06,4.82,4.89,4.57,4.82,4.89,4.71,4.75,f,2,0,2,0,0.65
13083497,https://www.airbnb.com/rooms/13083497,2024-03-11,city scrape,Pristine Cape Cod on the Creek! 4 Large Bedrooms,"Enjoy to the fullest this immaculate Cape Cod in the middle of Nature yet close to everything! Wake up to the singing birds chirping pleasant morning music. Quite street, steps to the creek, few minutes walk to the public transport. Relax on the deck overlooking creek with nature sounds.<br /><br />Enjoy & Relax in the heart of Capital Region! <br /><br />Albany, New York, whether nature or history is your passion, you'll find an abundance of both in this upstate New York gem. Immerse yourself in breathtaking fall views on an autumn day in city surrounded by mountains, rich history, culture, picturesque architecture and exhilarating nearby attractions. Albany is one of the oldest surviving European settlements with endless natural beauty combined with all the perks and comforts a city has to offer. <br /><br />Experience everything from fishing to skiing, hiking to biking, pristine lakes to caves, exquisite cuisine to shopping, historic churches to museums, art galleries to antique Sto",https://a0.muscache.com/pictures/a430d734-d978-4b2e-bcc9-876618efc4ac.jpg,1364123,https://www.airbnb.com/users/show/1364123,Akhilesh,2011-11-02,"Albany, NY","Nature loving person with a major focus on health, cleanliness and education. I am from India,  but lived in NY since 2001. I have a passion for sports and love traveling and exploring new parts of the US. I enjoy long walks, jogging, hiking, yoga and meditation. My goal for Airbnb guests is to offer the very best stay experience via ""Immaculately Clean - Home Away From Home""  at a reasonable price.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/32770a54-86fc-4904-9d34-74fc47588167.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/32770a54-86fc-4904-9d34-74fc47588167.jpg?aki_policy=profile_x_medium,,1,5,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,42.66972,-73.82753,Entire home,Entire home/apt,8,2.0,2 baths,4,4,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Portable fans"", ""40\"" HDTV with standard cable"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 2 spaces"", ""Hair dryer"", ""Safe"", ""High chair"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Heating"", ""Self check-in"", ""Wifi"", ""Gas stove"", ""Hot water kettle"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dining table"", ""Kitchen"", ""Toaster"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Garden view"", ""Babysitter recommendations"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Oven"", ""Free washer \u2013 In unit"", ""Coffee maker"", ""Private patio or balcony"", ""Crib"", ""Security cameras on property"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Private backyard \u2013 Not fully fenced"", ""Long term stays allowed"", ""Ethernet connection"", ""Bed linens"", ""BBQ grill"", ""Laundromat nearby""]",$219.00,2,1125,2,2,1125,1125,2.0,1125.0,t,21,35,64,299,2024-03-11,174,14,0,2016-07-01,2024-01-06,4.67,4.8,4.74,4.9,4.86,4.79,4.78,f,1,1,0,0,1.86
14316232,https://www.airbnb.com/rooms/14316232,2024-03-11,city scrape,"Unique Modern Room, Perfect Location Albany","BBQ spot directly across the street.<br />Convenience store with everything you need right at corner, next to BBQ spot.",https://a0.muscache.com/pictures/0d7f6d7c-0faf-43d6-a63f-b935103cf056.jpg,36438637,https://www.airbnb.com/users/show/36438637,Chad,2015-06-22,"Albany, NY",,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,42.65726,-73.78219,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Dedicated workspace"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Blender"", ""Free driveway parking on premises"", ""Luggage dropoff allowed"", ""First aid kit"", ""Wifi"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Central heating"", ""Window AC unit"", ""Shared backyard \u2013 Fully fenced"", ""Oven"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""TV with standard cable"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens""]",$45.00,10,1125,10,10,1125,1125,10.0,1125.0,t,0,8,38,313,2024-03-11,48,3,0,2016-08-07,2024-01-07,4.69,4.79,4.56,4.94,4.79,4.66,4.77,t,4,0,4,0,0.52
14989805,https://www.airbnb.com/rooms/14989805,2024-03-11,city scrape,/Miller Colonial\ 1946 SUNY Eagle Hill 5Bed 2Baths,"Quiet no-thru-traffic street.  The house is located across from the old Miller Farm house. : )<br /><br />The super convenient area: <br /><br />On the South side of Western we have in order from East to West:<br />V Salon, All Saints Catholic Church, CVS, Dragon City Restaurant, Torino Pizza & Pasta, Mani de Leo Hair Salon, Fiorello Bakery & Deli, Courtney's Salon, DC's Pizza, Maggie's Sports Bar & Cafe, Roman Jewels, Pixie Hair Salon, Barcelona Restaurant-Wine Bar, KeyBank, CityLine Bar and Grill, Escape Smoke Shop, Best Western Hotel, Casa Real Mexican Restaurant, Days Inn, Dunkin Donuts, Across the Street Pub and Restaurant, Starbucks.<br /><br />On the North side of Western we have in order from East to West:<br />Sunoco Gas, University Plaza (Rite Aid, PizzaHut, DiBella's Subs, Boston Market, Wine & Liquor, Uncommon Grounds Coffee & Bagels, Pet Supplies Plus, Subway, Mobile Gas, Mobile Mart), University of Albany, Miami Sun Tanning.<br /><br />Best Western Hotel and a Days Inn ar",https://a0.muscache.com/pictures/408eb58e-caa7-4021-9a9e-dfa49e849052.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,42.673512,-73.819679,Entire home,Entire home/apt,7,2.0,2 baths,2,5,"[""Lake access"", ""Microwave"", ""Iron"", ""Board games"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Hair dryer"", ""Outdoor dining area"", ""Children\u2019s books and toys"", ""High chair"", ""Fire extinguisher"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""55\"" HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, premium cable, Roku, standard cable"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Baby bath"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Garden view"", ""Central air conditioning"", ""Electric stove"", ""Outdoor furniture"", ""Oven"", ""Free washer \u2013 In unit"", ""Coffee maker"", ""Crib"", ""Security cameras on property"", ""Pets allowed"", ""Children\u2019s dinnerware"", ""Refrigerator"", ""Bathtub"", ""Game console"", ""BBQ grill""]",$333.00,1,730,1,4,730,730,2.6,730.0,t,24,54,83,355,2024-03-11,85,22,0,2016-11-13,2024-01-28,4.95,4.98,4.93,4.98,4.98,4.86,4.71,f,9,9,0,0,0.95
15580397,https://www.airbnb.com/rooms/15580397,2024-03-11,city scrape,Albany Med/Dwtn Albany/Colleges/BLUE RM/ Share,"Pine Hills. Good and safe walking distance to Albany Medical Center, VA hospital, CDPC, Saint Rose College, Sage College, Albany Medical College, UAlbany Downtown campus, and Washington Park. 3-4 blocks. Close to downtown. Law/Pharmacy/Medical schools. 5 min bus ride to Empire State Plaza or a 20 min walk.  2 blocks to rent a bike station. Free Broadway-style musicals in the park during July and August. A must-see.<br />Walking distance to the tennis court and lake at Washington Park. (2 blocks)<br />Lark Street 15 minutes walk....Try Bombers Burrito Bar..  Starbucks, Panera Bread, CVS, Chinese food and bank. 10 minutes walk. Morris Street and New Scotland Ave.  Pizza. Madison Ave and Ontario Street. 3 blocks. Price Chopper supermarket. 15 minutes walk or #114 bus to Madison Ave and Main. Laundromat.. Madison and Quail. 2 blocks. Madison Theater 15 minutes walk or #114 to Madison Ave and Main. Spectrum Theater.. #100 bus at Morris St and Quail to New Scotland and Delaware..walk 2 block",https://a0.muscache.com/pictures/miso/Hosting-15580397/original/e6486c02-f5c9-4cdb-b17a-4625a0551383.jpeg,89705052,https://www.airbnb.com/users/show/89705052,Share,2016-08-13,"Albany, NY","We are fully vaccinated for Covid-19 with boosters. (Mother and daughter) Please note: Bad reviews are from guests breaking my house rules, not reading the listing description about my room spaces and amenities offered. Also, from racists, haters and misogynistic guests.
We are well traveled African American women and we take pride in our culture and ancestors. It is important to be our authentic selves, without being washed.  My home has ethnic food smells, flags, sarcastic signs, Black art, social justice signs and visiable security cameras. Yes! 5 out of eight letters of my name spell SHARE :) I was a home school/unschooled parent. (Florida and Nevada) My daughter graduated from University At Albany with honors. Class of 2020... and recently graduated with a master's degree.  Class of 2021. She is currently a PhD student at Stony Brook University.  We are hosts and guests of Airbnb. I am originally from Chicago and The Bronx. I am a non smoker and non drinker. We traveled to many states on a budget, including Alaska and Hawaii. We also traveled to: Canada, Mexico, Caribbean and Europe.  We loved Victoria, BC, Montreal, QC, Dublin, Ireland, Paris, France and Brussels, Belgium the most.  I love older homes with character and history. I am a proud owner of a ""Turn Of A Century""  Classic American Foursquare. unique home. (1900)  Captain Arthur William Brandt was one of the previous owners. I had bought my house. in 1999.  We are passionate about social justice issues. We lived in Miami, Orlando/Winter Park, Las Vegas, Montreal and Dominican Republic. I enjoy watching home improvement shows and documentaries. I love to shop at thrift stores for rare, cultured and vintage finds. We love the beauty and peacefulness of nature. We love musicals and ballets. If your last name is (military) Brandt, (pharmacy) Schneible or (nursing)Wagenbaugh, (previous owners) I will offer you 25% off your daily rate. (Not by marriage) Check your Ancestry, Myheritage and 23andme accounts, we maybe related. ;)  I am 9% England/Wales, 3% South Asian  1% Irish, 3% Norway,  1% Native American, 1% Iberian Peninsula and you can guess the rest...lol...(African)  Maternal Melungeon ancestry.  We share paternal DNA with Ramesses lll...Egyptian royalty and my maternal 2nd great grandfather is Little Wyatt Tate and my maternal 4th great grandfather is Judge/senator Charles Tait of Georgia and Alabama... My daughter is 27% European. Caribbean roots . (Jamaica) (DNA)  *Take the test.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-89705052/original/1bd6fddf-03d2-49a0-b915-f06b100dd07f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-89705052/original/1bd6fddf-03d2-49a0-b915-f06b100dd07f.jpeg?aki_policy=profile_x_medium,Pine Hills,4,9,"['email', 'phone']",t,t,"Albany, New York, United States",NINTH WARD,42.65651,-73.77887,Private room in home,Private room,2,1.0,1 shared bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Essentials"", ""Free street parking"", ""Portable fans"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee"", ""Fire extinguisher"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Toaster"", ""Lock on bedroom door"", ""Books and reading material"", ""Hangers"", ""Shampoo"", ""Extra pillows and blankets"", ""Body soap"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""40\"" HDTV with Amazon Prime Video, Fire TV, Hulu, Netflix"", ""Breakfast"", ""Bathtub"", ""Cleaning products"", ""Clothing storage: closet and dresser"", ""Smart lock"", ""Bed linens"", ""Laundromat nearby""]",$56.00,2,28,2,3,1125,1125,2.0,1125.0,t,30,60,90,112,2024-03-11,40,8,2,2017-05-29,2024-03-08,4.73,4.9,4.87,4.87,4.79,4.9,4.79,f,4,0,4,0,0.48
